 ; ;"RS - QGTC01 - TEF - TL ILU - CTO 6 RESERVA EQUIPADA";"1";"1";"109";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TP - TL ILU - CTO 1 ILU OFICINA PORTERIA";"1";"1";"110";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TP - TL ILU - CTO 2 ILU BANO-PASILLO-TECNICO";"1";"1";"111";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 1-2 ILU EXTERIOR";"1";"1";"112";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 3-4 ILU EXTERIOR";"1";"1";"113";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 5-6 ILU EXTERIOR";"1";"1";"114";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 7-8 ILU EXTERIOR";"1";"1";"115";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 9 ILU EXTERIOR PORTERIA";"1";"1";"116";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 10 ILU EXTERIOR PORTERIA";"1";"1";"117";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - CTO 11-12 ALIMENTACION TALANQUERAS";"1";"1";"118";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TIEP - TL ILU - RESERVA EQUIPADA";"1";"1";"119";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 1 ILU PLANTAS Y SUBESTACION";"1";"1";"120";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 2 ILU PASILLO Y CUARTO TECNICO FRIOS";"1";"1";"121";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 3 ILU CUARTO FRIO INDUSTRIAL";"1";"1";"122";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 4 ILU EMERGENCIA.";"1";"1";"123";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 5 ILU BANOS";"1";"1";"124";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 6 ILU ZONA DE DESCANSO-PASILLOS";"1";"1";"125";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 7 ILU ACCESO Y CUARTO BATERIAS";"1";"1";"126";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 8 ILU BODEGA 1 Y 2";"1";"1";"127";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 9 ILU BODEGA 3";"1";"1";"128";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 10 ILU TUNEL DE FRIO";"1";"1";"129";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 11 ILU CONTENEDORES";"1";"1";"130";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS - QGTC01 - TZTF - TL ILU - CTO 12 ILU CONTENEDORES";"1";"1";"131";"";"";"";"DPST-1-6";"Auto"
 ;"QG.TC.02/1"; ;"1";"2";"";"";"";"";"";"Auto"
 ; ;"SW -L1X-DGI-TC2-TL 1-TZTS-ILUMINACION DEVOLUCIONES-GARANTIAS-IT";"1";"2";"0";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L1X-DGI-TC2-TL 1-TZTS-ILUMINACION DEVOLUCIONES-GARANTIAS-IT";"1";"2";"1";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L2X-MT-TC2-TL 2-TZTS-ILUMINACION MARKETING Y TECNICA";"1";"2";"2";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L2X-MT-TC2-TL 2-TZTS-ILUMINACION MARKETING Y TECNICA";"1";"2";"3";"";"";"";"DPST-1-3";"Auto"
 ; ;"SW -L3X-MT-TC2-TL 3-TZTS-ILUMINACION MARKETING Y TECNICA";"1";"2";"4";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L3X-MT-TC2-TL 3-TZTS-ILUMINACION MARKETING Y TECNICA";"1";"2";"5";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L4X-MAT-TC2-TL 4-TZTS-ILUMINACION MACULATURA- AREA TECNICA";"1";"2";"6";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L4X-MAT-TC2-TL 4-TZTS-ILUMINACION MACULATURA- AREA TECNICA";"1";"2";"7";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L5X-MAT-TC2-TL 5-TZTS-ILUMINACION MACULATURA- AREA TECNICA";"1";"2";"8";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L5X-MAT-TC2-TL 5-TZTS-ILUMINACION MACULATURA- AREA TECNICA";"1";"2";"9";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L1/2D-PL-TC2-TL 1-TB4-ILUMINACION PALETS";"1";"2";"10";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L1/2D-PL-TC2-TL 1-TB4-ILUMINACION PALETS";"1";"2";"11";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L3/4D-PL-TC2-TL 2-TB4-ILUMINACION PALETS";"1";"2";"12";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L3/4D-PL-TC2-TL 2-TB4-ILUMINACION PALETS";"1";"2";"13";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L5/6D-RS-TC2-TL 3-TB4-ILUMINACION RACK�S";"1";"2";"14";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L5/6D-RS-TC2-TL 3-TB4-ILUMINACION RACK�S";"1";"2";"15";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L7/8D-RS-TC2-TL 4-TB4-ILUMINACION RACK�S";"1";"2";"16";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L7/8D-RS-TC2-TL 4-TB4-ILUMINACION RACK�S";"1";"2";"17";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L9/10D-RS-TC2-TL 5-TB4-ILUMINACION RACK�S";"1";"2";"18";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L9/10D-RS-TC2-TL 5-TB4-ILUMINACION RACK�S";"1";"2";"19";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L11/12D-RS-TC2-TL 6-TB4-ILUMINACION RACK�S";"1";"2";"20";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L11/12D-RS-TC2-TL 6-TB4-ILUMINACION RACK�S";"1";"2";"21";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L13/14D-RS-TC2-TL 7-TB4-ILUMINACION RACK�S";"1";"2";"22";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L13/14D-RS-TC2-TL 7-TB4-ILUMINACION RACK�S";"1";"2";"23";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L15/16D-RS-TC2-TL 8-TB4-ILUMINACION RACK�S";"1";"2";"24";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L15/16D-RS-TC2-TL 8-TB4-ILUMINACION RACK�S";"1";"2";"25";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L17/18D-RS-TC2-TL 9-TB4-ILUMINACION RACK�S";"1";"2";"26";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L17/18D-RS-TC2-TL 9-TB4-ILUMINACION RACK�S";"1";"2";"27";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L19/20D-RS-TC2-TL 10-TB4-ILUMINACION RACK�S";"1";"2";"28";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L19/20D-RS-TC2-TL 10-TB4-ILUMINACION RACK�S";"1";"2";"29";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L23/24D-RS-TC2-TL 10-TB4-ILUMINACION RACK�S";"1";"2";"30";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L23/24D-RS-TC2-TL 10-TB4-ILUMINACION RACK�S";"1";"2";"31";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L1/2X-B4-TC2-TL 1-TEB4-INVERSOR 1 BODEGA 4";"1";"2";"32";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L1/2X-B4-TC2-TL 1-TEB4-INVERSOR 1 BODEGA 4";"1";"2";"33";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L3/4X-RE-TC2-TL 2-TEB4-RESERVA EQUIPADA";"1";"2";"34";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L3/4X-RE-TC2-TL 2-TEB4-RESERVA EQUIPADA";"1";"2";"35";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L1/2X-MLL-TC2-TL 1-TIEB4-ILIMINACION MUELLES";"1";"2";"36";"";"";"";"DPST-1-6";"Auto"
 ; ;"RS_ON/OFF L1/2X-MLL-TC2-TL 1-TIEB4-ILIMINACION MUELLES";"1";"2";"37";"";"";"";"DPST-1-6";"Auto"
 ; ;"SW -L3/4X-MLL-TC2-TL 2-TIEB4-ILIMINACION MUELLES";"1";"2";"38";"";"";"";"DPST-1-6";"Auto"
